Conformation, LigandName, Frame, AD_BindingEnergy,VN_BindingEnergy, Average_Energy
namd-sw25,sw25,frame01789,0.18,0.0,0.09
namd-sw25,sw25,frame01684,0.18,0.0,0.09
namd-sw25,sw25,frame01710,0.23,0.0,0.115
namd-sw25,sw25,frame01767,0.22,0.0,0.11
namd-sw25,sw25,frame00178,-4.85,-5.90251,-5.376
namd-sw25,sw25,frame00075,-4.99,-5.25361,-5.122
namd-sw25,sw25,frame00002,-3.36,-4.69636,-4.028
namd-sw25,sw25,frame00196,-5.83,-6.85417,-6.342
namd-sw25,sw25,frame01660,0.17,0.0,0.085
namd-sw25,sw25,frame01617,0.92,0.0,0.46
namd-sw25,sw25,frame01783,0.15,0.0,0.075
namd-sw25,sw25,frame00091,-3.94,-5.16362,-4.552
namd-sw25,sw25,frame00105,-5.06,-5.56201,-5.311
namd-sw25,sw25,frame00172,-5.57,-7.0519,-6.311
namd-sw25,sw25,frame00008,-3.77,-4.98903,-4.38
namd-sw25,sw25,frame01250,0.14,0.0,0.07
namd-sw25,sw25,frame01227,0.25,0.0,0.125
namd-sw25,sw25,frame00535,-5.47,-6.29459,-5.882
namd-sw25,sw25,frame00918,-1.36,-1.80919,-1.585
namd-sw25,sw25,frame00542,-4.45,-5.19166,-4.821
namd-sw25,sw25,frame00862,-3.72,-4.03567,-3.878
namd-sw25,sw25,frame00438,-4.74,-5.31596,-5.028
namd-sw25,sw25,frame00981,0.88,-0.05045,0.415
namd-sw25,sw25,frame00815,-4.26,-4.60701,-4.434
namd-sw25,sw25,frame01161,0.22,0.0,0.11
namd-sw25,sw25,frame01082,0.17,-0.00242,0.084
namd-sw25,sw25,frame01116,0.23,0.0,0.115
namd-sw25,sw25,frame00604,-5.36,-6.45799,-5.909
namd-sw25,sw25,frame00790,-2.93,-3.8581,-3.394
namd-sw25,sw25,frame00673,-4.97,-5.03091,-5.0
namd-sw25,sw25,frame00709,-3.81,-4.25477,-4.032
namd-sw25,sw25,frame01551,0.13,0.0,0.065
namd-sw25,sw25,frame01526,0.14,0.0,0.07
namd-sw25,sw25,frame01806,0.24,0.0,0.12
namd-sw25,sw25,frame01871,0.22,0.0,0.11
namd-sw25,sw25,frame00234,-5.37,-6.11557,-5.743
namd-sw25,sw25,frame00243,-3.57,-4.65998,-4.115
namd-sw25,sw25,frame00339,-4.02,-5.73912,-4.88
namd-sw25,sw25,frame01976,0.2,0.0,0.1
namd-sw25,sw25,frame01901,0.15,0.0,0.075
namd-sw25,sw25,frame01895,0.18,0.0,0.09
namd-sw25,sw25,frame01421,0.21,0.0,0.105
namd-sw25,sw25,frame01456,0.16,0.0,0.08
namd-sw25,sw25,frame00249,-4.39,-5.34781,-4.869
namd-sw25,sw25,frame00344,-3.59,-5.09174,-4.341
namd-sw25,sw25,frame00333,-4.21,-5.8974,-5.054
namd-sw25,sw25,frame01088,0.85,0.0,0.425
namd-sw25,sw25,frame01011,-2.36,-2.4697,-2.415
namd-sw25,sw25,frame01185,0.19,0.0,0.095
namd-sw25,sw25,frame01066,0.12,0.0,0.06
namd-sw25,sw25,frame00679,-3.87,-4.56613,-4.218
namd-sw25,sw25,frame00774,-2.27,-3.8082,-3.039
namd-sw25,sw25,frame00697,-3.44,-4.23129,-3.836
namd-sw25,sw25,frame00703,-3.88,-4.64246,-4.261
namd-sw25,sw25,frame00030,-5.45,-6.08205,-5.766
namd-sw25,sw25,frame00047,-5.85,-7.22804,-6.539
namd-sw25,sw25,frame01658,0.21,0.0,0.105
namd-sw25,sw25,frame01755,0.26,0.0,0.13
namd-sw25,sw25,frame01722,0.18,0.0,0.09
namd-sw25,sw25,frame00957,-1.24,-1.40316,-1.322
namd-sw25,sw25,frame00499,-3.8,-5.86934,-4.835
namd-sw25,sw25,frame00920,-2.38,-2.56876,-2.474
namd-sw25,sw25,frame00400,-4.18,-5.44903,-4.815
namd-sw25,sw25,frame00594,-4.84,-6.18878,-5.514
namd-sw25,sw25,frame00477,-5.11,-5.75788,-5.434
namd-sw25,sw25,frame01268,0.15,0.0,0.075
namd-sw25,sw25,frame01365,0.19,0.0,0.095
namd-sw25,sw25,frame01286,0.18,0.0,0.09
namd-sw25,sw25,frame01312,0.24,0.0,0.12
namd-sw25,sw25,frame00570,-4.91,-6.35739,-5.634
namd-sw25,sw25,frame00493,-3.19,-4.88255,-4.036
namd-sw25,sw25,frame00507,-3.4,-5.22773,-4.314
namd-sw25,sw25,frame00827,-4.03,-4.46927,-4.25
namd-sw25,sw25,frame00850,-4.57,-4.85188,-4.711
namd-sw25,sw25,frame01215,0.19,0.0,0.095
namd-sw25,sw25,frame01381,0.28,0.0,0.14
namd-sw25,sw25,frame01262,0.26,0.0,0.13
namd-sw25,sw25,frame01318,0.23,0.0,0.115
namd-sw25,sw25,frame00140,-5.06,-5.88427,-5.472
namd-sw25,sw25,frame00137,-5.49,-5.49594,-5.493
namd-sw25,sw25,frame01625,0.15,0.0,0.075
namd-sw25,sw25,frame01652,0.21,0.0,0.105
namd-sw25,sw25,frame01728,0.2,0.0,0.1
namd-sw25,sw25,frame00910,-1.91,-2.37538,-2.143
namd-sw25,sw25,frame00884,-1.87,-1.95652,-1.913
namd-sw25,sw25,frame00967,0.01,-0.62919,-0.31
namd-sw25,sw25,frame00989,-3.16,-2.55625,-2.858
namd-sw25,sw25,frame00447,-4.65,-5.85976,-5.255
namd-sw25,sw25,frame00430,-4.7,-5.95883,-5.329
namd-sw25,sw25,frame01258,0.26,0.0,0.13
namd-sw25,sw25,frame01322,0.21,0.0,0.105
namd-sw25,sw25,frame01355,0.87,0.0,0.435
namd-sw25,sw25,frame00099,-4.07,-5.21022,-4.64
namd-sw25,sw25,frame00077,-6.38,-6.46851,-6.424
namd-sw25,sw25,frame00000,-3.72,-4.42362,-4.072
namd-sw25,sw25,frame00194,-6.23,-7.61438,-6.922
namd-sw25,sw25,frame01668,0.17,0.0,0.085
namd-sw25,sw25,frame01686,0.18,0.0,0.09
namd-sw25,sw25,frame01712,0.15,0.0,0.075
namd-sw25,sw25,frame01765,0.17,0.0,0.085
namd-sw25,sw25,frame00093,-3.96,-5.14751,-4.554
namd-sw25,sw25,frame00107,-5.06,-5.68459,-5.372
namd-sw25,sw25,frame00170,-5.55,-6.63334,-6.092
namd-sw25,sw25,frame01662,0.22,0.0,0.11
namd-sw25,sw25,frame01615,0.25,0.0,0.125
namd-sw25,sw25,frame01781,0.21,0.0,0.105
namd-sw25,sw25,frame01718,0.19,0.0,0.095
namd-sw25,sw25,frame00537,-5.2,-5.56338,-5.382
namd-sw25,sw25,frame00540,-4.76,-5.64977,-5.205
namd-sw25,sw25,frame00860,-4.98,-5.29048,-5.135
namd-sw25,sw25,frame00983,0.73,-0.72328,0.003
namd-sw25,sw25,frame00817,-4.79,-5.02308,-4.907
namd-sw25,sw25,frame01252,0.22,0.0,0.11
namd-sw25,sw25,frame01225,0.17,0.0,0.085
namd-sw25,sw25,frame01328,0.19,0.0,0.095
namd-sw25,sw25,frame01482,0.16,0.0,0.08
namd-sw25,sw25,frame01516,0.17,0.0,0.085
namd-sw25,sw25,frame01561,0.17,0.0,0.085
namd-sw25,sw25,frame01841,0.15,0.0,0.075
namd-sw25,sw25,frame01836,0.14,0.0,0.07
namd-sw25,sw25,frame00273,-5.04,-6.12751,-5.584
namd-sw25,sw25,frame00204,-6.22,-7.34481,-6.782
namd-sw25,sw25,frame00390,-5.41,-5.15343,-5.282
namd-sw25,sw25,frame00309,-3.86,-5.21503,-4.538
namd-sw25,sw25,frame01126,0.81,0.0,0.405
namd-sw25,sw25,frame01151,0.2,0.0,0.1
namd-sw25,sw25,frame00643,-4.37,-4.69749,-4.534
namd-sw25,sw25,frame00634,-4.13,-4.75191,-4.441
namd-sw25,sw25,frame00739,-2.46,-3.69134,-3.076
namd-sw25,sw25,frame01056,0.16,0.0,0.08
namd-sw25,sw25,frame01021,-2.91,-3.01563,-2.963
namd-sw25,sw25,frame00649,-4.08,-4.81979,-4.45
namd-sw25,sw25,frame00733,-2.92,-3.18364,-3.052
namd-sw25,sw25,frame00744,-2.61,-3.64067,-3.125
namd-sw25,sw25,frame01931,0.16,0.0,0.08
namd-sw25,sw25,frame01488,0.21,0.0,0.105
namd-sw25,sw25,frame01946,0.13,0.0,0.065
namd-sw25,sw25,frame01466,0.22,0.0,0.11
namd-sw25,sw25,frame01411,0.17,0.0,0.085
namd-sw25,sw25,frame01585,0.56,0.0,0.28
namd-sw25,sw25,frame00279,-5.55,-6.68614,-6.118
namd-sw25,sw25,frame00297,-3.99,-5.33329,-4.662
namd-sw25,sw25,frame00303,-3.74,-4.65148,-4.196
namd-sw25,sw25,frame00374,-4.66,-5.75663,-5.208
namd-sw25,sw25,frame01757,0.13,0.0,0.065
namd-sw25,sw25,frame01720,0.24,0.0,0.12
namd-sw25,sw25,frame00148,-4.87,-5.96187,-5.416
namd-sw25,sw25,frame00032,-4.17,-5.59951,-4.885
namd-sw25,sw25,frame00045,-6.1,-6.7867,-6.443
namd-sw25,sw25,frame01389,0.2,0.0,0.1
namd-sw25,sw25,frame01367,0.2,0.0,0.1
namd-sw25,sw25,frame01284,0.16,0.0,0.08
namd-sw25,sw25,frame01310,0.2,0.0,0.1
namd-sw25,sw25,frame00955,-3.92,-3.60599,-3.763
namd-sw25,sw25,frame00578,-5.82,-6.53249,-6.176
namd-sw25,sw25,frame00922,-2.92,-2.94942,-2.935
namd-sw25,sw25,frame00402,-4.58,-5.92076,-5.25
namd-sw25,sw25,frame00858,-3.89,-4.87722,-4.384
namd-sw25,sw25,frame00596,-5.36,-6.02275,-5.691
namd-sw25,sw25,frame00475,-4.67,-5.69419,-5.182
namd-sw25,sw25,frame01217,0.11,0.0,0.055
namd-sw25,sw25,frame01383,0.83,0.0,0.415
namd-sw25,sw25,frame01260,0.13,0.0,0.065
namd-sw25,sw25,frame00572,-4.13,-5.67746,-4.904
namd-sw25,sw25,frame00928,-2.41,-2.98577,-2.698
namd-sw25,sw25,frame00491,-4.45,-5.54389,-4.997
namd-sw25,sw25,frame00505,-3.78,-4.91239,-4.346
namd-sw25,sw25,frame00825,-4.29,-5.43128,-4.861
namd-sw25,sw25,frame00408,-5.33,-5.36169,-5.346
namd-sw25,sw25,frame00852,-4.18,-5.01132,-4.596
namd-sw25,sw25,frame01627,0.91,0.0,0.455
namd-sw25,sw25,frame01650,0.85,0.0,0.425
namd-sw25,sw25,frame00142,-4.24,-5.27629,-4.758
namd-sw25,sw25,frame00135,-5.64,-6.42885,-6.034
namd-sw25,sw25,frame00038,-4.39,-5.04189,-4.716
namd-sw25,sw25,frame00606,-4.67,-5.89626,-5.283
namd-sw25,sw25,frame00792,-3.36,-4.61959,-3.99
namd-sw25,sw25,frame00671,-2.6,-3.52272,-3.061
namd-sw25,sw25,frame01163,0.14,0.0,0.07
namd-sw25,sw25,frame01080,0.18,0.0,0.09
namd-sw25,sw25,frame01114,0.18,-0.00317,0.088
namd-sw25,sw25,frame01019,-1.9,-2.45829,-2.179
namd-sw25,sw25,frame00236,-4.81,-5.58719,-5.199
namd-sw25,sw25,frame00241,-4.47,-5.10403,-4.787
namd-sw25,sw25,frame01909,0.18,0.0,0.09
namd-sw25,sw25,frame01553,0.23,0.0,0.115
namd-sw25,sw25,frame01524,0.17,0.0,0.085
namd-sw25,sw25,frame01804,0.19,0.0,0.095
namd-sw25,sw25,frame01873,0.19,0.0,0.095
namd-sw25,sw25,frame01429,0.24,0.0,0.12
namd-sw25,sw25,frame00346,-3.86,-5.58602,-4.723
namd-sw25,sw25,frame00331,-3.96,-5.71297,-4.836
namd-sw25,sw25,frame01974,0.17,0.0,0.085
namd-sw25,sw25,frame01903,0.19,0.0,0.095
namd-sw25,sw25,frame01559,0.21,0.0,0.105
namd-sw25,sw25,frame01897,0.16,0.0,0.08
namd-sw25,sw25,frame01879,0.22,0.0,0.11
namd-sw25,sw25,frame01423,0.14,0.0,0.07
namd-sw25,sw25,frame01454,0.18,0.0,0.09
namd-sw25,sw25,frame00798,-3.41,-3.76306,-3.587
namd-sw25,sw25,frame00776,-4.27,-4.46003,-4.365
namd-sw25,sw25,frame00695,-3.45,-4.35505,-3.903
namd-sw25,sw25,frame00701,-4.34,-5.49537,-4.918
namd-sw25,sw25,frame01169,0.24,0.0,0.12
namd-sw25,sw25,frame01013,-1.77,-2.45486,-2.112
namd-sw25,sw25,frame01187,0.14,0.0,0.07
namd-sw25,sw25,frame01064,0.2,0.0,0.1
namd-sw25,sw25,frame00873,-3.82,-4.34747,-4.084
namd-sw25,sw25,frame00429,-4.66,-5.74902,-5.205
namd-sw25,sw25,frame00990,-3.08,-3.21959,-3.15
namd-sw25,sw25,frame00804,-3.04,-4.55651,-3.798
namd-sw25,sw25,frame00524,-4.6,-6.32129,-5.461
namd-sw25,sw25,frame00909,-3.21,-2.95088,-3.08
namd-sw25,sw25,frame00553,-5.26,-6.16393,-5.712
namd-sw25,sw25,frame01241,0.2,0.0,0.1
namd-sw25,sw25,frame01236,0.15,0.0,0.075
namd-sw25,sw25,frame00019,-4.37,-5.4662,-4.918
namd-sw25,sw25,frame00080,-5.21,-6.42085,-5.815
namd-sw25,sw25,frame00114,-4.59,-4.99852,-4.794
namd-sw25,sw25,frame00163,-4.95,-6.37913,-5.665
namd-sw25,sw25,frame01671,0.23,0.0,0.115
namd-sw25,sw25,frame01606,0.24,0.0,0.12
namd-sw25,sw25,frame01792,0.16,0.0,0.08
namd-sw25,sw25,frame00064,-4.69,-5.86134,-5.276
namd-sw25,sw25,frame00013,-3.99,-5.37348,-4.682
namd-sw25,sw25,frame00187,-5.25,-6.43445,-5.842
namd-sw25,sw25,frame00169,-4.42,-5.90806,-5.164
namd-sw25,sw25,frame01695,0.17,0.0,0.085
namd-sw25,sw25,frame01701,0.25,0.0,0.125
namd-sw25,sw25,frame01776,0.14,0.0,0.07
namd-sw25,sw25,frame01798,0.15,0.0,0.075
namd-sw25,sw25,frame00454,-4.12,-5.20847,-4.664
namd-sw25,sw25,frame00879,-4.44,-4.83945,-4.64
namd-sw25,sw25,frame00423,-5.37,-6.15536,-5.763
namd-sw25,sw25,frame00903,-1.81,-2.92021,-2.365
namd-sw25,sw25,frame00897,-2.82,-3.30548,-3.063
namd-sw25,sw25,frame00559,-4.99,-6.27543,-5.633
namd-sw25,sw25,frame00974,0.14,0.0,0.07
namd-sw25,sw25,frame01331,0.17,0.0,0.085
namd-sw25,sw25,frame01346,0.21,0.0,0.105
namd-sw25,sw25,frame01475,0.23,0.0,0.115
namd-sw25,sw25,frame01402,0.2,0.0,0.1
namd-sw25,sw25,frame01596,0.22,0.0,0.11
namd-sw25,sw25,frame01858,0.24,0.0,0.12
namd-sw25,sw25,frame01578,0.14,0.0,0.07
namd-sw25,sw25,frame01922,0.17,0.0,0.085
namd-sw25,sw25,frame01955,0.22,0.0,0.11
namd-sw25,sw25,frame00284,-4.78,-6.25598,-5.518
namd-sw25,sw25,frame00310,-4.44,-5.75387,-5.097
namd-sw25,sw25,frame00367,-5.54,-5.82142,-5.681
namd-sw25,sw25,frame00389,-4.45,-4.65611,-4.553
namd-sw25,sw25,frame01045,0.21,0.0,0.105
namd-sw25,sw25,frame01032,0.32,-0.17011,0.075
namd-sw25,sw25,frame01148,0.17,0.0,0.085
namd-sw25,sw25,frame00720,-3.47,-4.33296,-3.901
namd-sw25,sw25,frame00757,-2.97,-3.64012,-3.305
namd-sw25,sw25,frame01038,0.18,0.0,0.09
namd-sw25,sw25,frame01135,0.86,0.0,0.43
namd-sw25,sw25,frame01142,0.19,0.0,0.095
namd-sw25,sw25,frame00650,-4.65,-4.9456,-4.798
namd-sw25,sw25,frame00627,-3.85,-4.49273,-4.171
namd-sw25,sw25,frame01408,0.16,0.0,0.08
namd-sw25,sw25,frame01852,0.16,0.0,0.08
namd-sw25,sw25,frame01825,0.24,0.0,0.12
namd-sw25,sw25,frame01491,0.18,0.0,0.09
namd-sw25,sw25,frame01505,0.15,0.0,0.075
namd-sw25,sw25,frame01572,0.19,0.0,0.095
namd-sw25,sw25,frame01928,0.2,0.0,0.1
namd-sw25,sw25,frame00260,-4.4,-5.95573,-5.178
namd-sw25,sw25,frame00217,-4.4,-5.16935,-4.785
namd-sw25,sw25,frame00383,-5.05,-5.98635,-5.518
namd-sw25,sw25,frame01739,0.2,0.0,0.1
namd-sw25,sw25,frame01634,0.13,0.0,0.065
namd-sw25,sw25,frame01643,0.22,0.0,0.11
namd-sw25,sw25,frame00151,-5.72,-6.63314,-6.177
namd-sw25,sw25,frame00126,-5.11,-6.33962,-5.725
namd-sw25,sw25,frame01309,0.22,0.0,0.11
namd-sw25,sw25,frame01204,0.18,0.0,0.09
namd-sw25,sw25,frame01390,0.83,0.0,0.415
namd-sw25,sw25,frame01273,0.2,0.0,0.1
namd-sw25,sw25,frame00836,-4.72,-5.06147,-4.891
namd-sw25,sw25,frame00841,-4.0,-5.1567,-4.578
namd-sw25,sw25,frame00561,-5.21,-6.12706,-5.669
namd-sw25,sw25,frame00482,-5.18,-6.51013,-5.845
namd-sw25,sw25,frame00516,-6.18,-6.35521,-6.268
namd-sw25,sw25,frame01374,0.25,0.0,0.125
namd-sw25,sw25,frame01297,0.17,0.0,0.085
namd-sw25,sw25,frame01303,0.17,0.0,0.085
namd-sw25,sw25,frame01279,0.9,0.0,0.45
namd-sw25,sw25,frame00411,-4.89,-5.83097,-5.36
namd-sw25,sw25,frame00585,-4.88,-5.88993,-5.385
namd-sw25,sw25,frame00466,-3.3,-4.73011,-4.015
namd-sw25,sw25,frame00946,-2.57,-2.92714,-2.749
namd-sw25,sw25,frame00488,-3.58,-4.81775,-4.199
namd-sw25,sw25,frame00931,-3.43,-3.69595,-3.563
namd-sw25,sw25,frame01744,0.15,0.0,0.075
namd-sw25,sw25,frame01733,0.19,0.0,0.095
namd-sw25,sw25,frame01649,0.2,0.0,0.1
namd-sw25,sw25,frame00021,-4.39,-4.94615,-4.668
namd-sw25,sw25,frame00056,-5.69,-5.20189,-5.446
namd-sw25,sw25,frame00765,-4.55,-4.62403,-4.587
namd-sw25,sw25,frame00686,-5.21,-4.73683,-4.973
namd-sw25,sw25,frame00712,-2.46,-3.02464,-2.742
namd-sw25,sw25,frame00668,-4.69,-4.64451,-4.667
namd-sw25,sw25,frame01000,-1.79,-2.65324,-2.222
namd-sw25,sw25,frame01194,0.14,0.0,0.07
namd-sw25,sw25,frame01077,0.21,-0.0818,0.064
namd-sw25,sw25,frame01099,0.18,-0.04118,0.069
namd-sw25,sw25,frame00355,-3.66,-5.40648,-4.533
namd-sw25,sw25,frame00322,-5.45,-6.92031,-6.185
namd-sw25,sw25,frame00258,-4.56,-5.41879,-4.989
namd-sw25,sw25,frame01430,0.82,0.0,0.41
namd-sw25,sw25,frame01447,0.2,0.0,0.1
namd-sw25,sw25,frame01989,0.26,0.0,0.13
namd-sw25,sw25,frame01967,0.2,0.0,0.1
namd-sw25,sw25,frame01910,0.21,0.0,0.105
namd-sw25,sw25,frame01884,0.18,0.0,0.09
namd-sw25,sw25,frame00328,-4.29,-5.69641,-4.993
namd-sw25,sw25,frame00225,-4.8,-6.23543,-5.518
namd-sw25,sw25,frame00252,-4.84,-5.82417,-5.332
namd-sw25,sw25,frame01983,0.2,0.0,0.1
namd-sw25,sw25,frame01817,0.14,0.0,0.07
namd-sw25,sw25,frame01860,0.15,0.0,0.075
namd-sw25,sw25,frame01540,0.17,0.0,0.085
namd-sw25,sw25,frame01537,0.21,0.0,0.105
namd-sw25,sw25,frame00718,-4.18,-4.88452,-4.532
namd-sw25,sw25,frame00615,-5.64,-5.36019,-5.5
namd-sw25,sw25,frame00781,-2.81,-3.73918,-3.275
namd-sw25,sw25,frame00662,-3.96,-4.58042,-4.27
namd-sw25,sw25,frame01170,0.23,0.0,0.115
namd-sw25,sw25,frame01093,0.23,0.0,0.115
namd-sw25,sw25,frame01107,0.19,0.0,0.095
namd-sw25,sw25,frame00618,-3.96,-5.24809,-4.604
namd-sw25,sw25,frame00715,-3.57,-3.66081,-3.615
namd-sw25,sw25,frame00681,-4.37,-5.46081,-4.915
namd-sw25,sw25,frame00762,-3.15,-4.61957,-3.885
namd-sw25,sw25,frame01070,0.23,-0.04146,0.094
namd-sw25,sw25,frame01193,0.25,0.0,0.125
namd-sw25,sw25,frame01007,-2.99,-3.16033,-3.075
namd-sw25,sw25,frame00228,-4.57,-5.70936,-5.14
namd-sw25,sw25,frame00325,-5.2,-6.42996,-5.815
namd-sw25,sw25,frame00352,-3.46,-3.48327,-3.472
namd-sw25,sw25,frame01883,0.23,0.0,0.115
namd-sw25,sw25,frame01917,0.23,0.0,0.115
namd-sw25,sw25,frame01960,0.19,0.0,0.095
namd-sw25,sw25,frame01440,0.92,0.0,0.46
namd-sw25,sw25,frame01437,0.28,0.0,0.14
namd-sw25,sw25,frame00255,-3.65,-4.91866,-4.284
namd-sw25,sw25,frame00222,-3.75,-5.13853,-4.444
namd-sw25,sw25,frame00358,-3.66,-4.99067,-4.325
namd-sw25,sw25,frame01530,0.17,0.0,0.085
namd-sw25,sw25,frame01889,0.2,0.0,0.1
namd-sw25,sw25,frame01547,0.2,0.0,0.1
namd-sw25,sw25,frame01867,0.17,0.0,0.085
namd-sw25,sw25,frame01810,0.21,0.0,0.105
namd-sw25,sw25,frame01984,0.24,0.0,0.12
namd-sw25,sw25,frame00665,-4.56,-4.55006,-4.555
namd-sw25,sw25,frame00786,-3.39,-4.09436,-3.742
namd-sw25,sw25,frame00612,-5.51,-6.39763,-5.954
namd-sw25,sw25,frame00768,-4.95,-5.1508,-5.05
namd-sw25,sw25,frame01100,-0.59,-0.38429,-0.487
namd-sw25,sw25,frame01094,0.22,0.0,0.11
namd-sw25,sw25,frame01177,0.16,0.0,0.08
namd-sw25,sw25,frame01199,0.82,0.0,0.41
namd-sw25,sw25,frame01644,0.2,0.0,0.1
namd-sw25,sw25,frame01633,0.18,0.0,0.09
namd-sw25,sw25,frame01749,0.18,0.0,0.09
namd-sw25,sw25,frame00121,-5.0,-5.80773,-5.404
namd-sw25,sw25,frame00156,-5.54,-6.84426,-6.192
namd-sw25,sw25,frame01274,0.2,0.0,0.1
namd-sw25,sw25,frame01397,0.16,0.0,0.08
namd-sw25,sw25,frame01203,0.22,0.0,0.11
namd-sw25,sw25,frame01379,0.15,0.0,0.075
namd-sw25,sw25,frame00511,-4.27,-5.60678,-4.938
namd-sw25,sw25,frame00485,-4.74,-5.75007,-5.245
namd-sw25,sw25,frame00566,-4.94,-5.9381,-5.439
namd-sw25,sw25,frame00588,-5.12,-6.25816,-5.689
namd-sw25,sw25,frame00846,-4.72,-4.33993,-4.53
namd-sw25,sw25,frame00831,-4.75,-5.08931,-4.92
namd-sw25,sw25,frame01209,0.22,0.0,0.11
namd-sw25,sw25,frame01304,0.23,0.0,0.115
namd-sw25,sw25,frame01290,0.24,0.0,0.12
namd-sw25,sw25,frame01373,0.84,0.0,0.42
namd-sw25,sw25,frame00936,-3.94,-4.79554,-4.368
namd-sw25,sw25,frame00941,-1.59,-2.06711,-1.829
namd-sw25,sw25,frame00461,-4.22,-5.33993,-4.78
namd-sw25,sw25,frame00582,-5.29,-6.6081,-5.949
namd-sw25,sw25,frame00416,-4.95,-5.47901,-5.215
namd-sw25,sw25,frame01639,0.68,0.0,0.34
namd-sw25,sw25,frame01734,0.16,0.0,0.08
namd-sw25,sw25,frame01743,0.19,0.0,0.095
namd-sw25,sw25,frame00051,-5.79,-6.47538,-6.133
namd-sw25,sw25,frame00026,-5.05,-6.99088,-6.02
namd-sw25,sw25,frame01508,0.22,0.0,0.11
namd-sw25,sw25,frame01952,0.23,0.0,0.115
namd-sw25,sw25,frame01925,0.22,0.0,0.11
namd-sw25,sw25,frame01591,0.24,0.0,0.12
namd-sw25,sw25,frame01405,0.15,0.0,0.075
namd-sw25,sw25,frame01472,0.13,0.0,0.065
namd-sw25,sw25,frame01828,0.17,0.0,0.085
namd-sw25,sw25,frame00360,-4.15,-5.20513,-4.678
namd-sw25,sw25,frame00317,-5.16,-6.33596,-5.748
namd-sw25,sw25,frame00283,-4.6,-6.19211,-5.396
namd-sw25,sw25,frame01138,0.18,0.0,0.09
namd-sw25,sw25,frame01035,-0.48,-0.99094,-0.735
namd-sw25,sw25,frame01042,0.21,0.0,0.105
namd-sw25,sw25,frame00750,-3.99,-4.4456,-4.218
namd-sw25,sw25,frame00727,-4.3,-4.1226,-4.211
namd-sw25,sw25,frame01145,0.18,0.0,0.09
namd-sw25,sw25,frame01132,0.16,0.0,0.08
namd-sw25,sw25,frame01048,0.17,0.0,0.085
namd-sw25,sw25,frame00620,-2.33,-2.91282,-2.621
namd-sw25,sw25,frame00657,-4.81,-5.12736,-4.969
namd-sw25,sw25,frame01575,0.18,0.0,0.09
namd-sw25,sw25,frame01502,0.85,0.0,0.425
namd-sw25,sw25,frame01958,0.26,0.0,0.13
namd-sw25,sw25,frame01496,0.19,0.0,0.095
namd-sw25,sw25,frame01478,0.18,0.0,0.09
namd-sw25,sw25,frame01822,0.21,0.0,0.105
namd-sw25,sw25,frame01855,0.15,0.0,0.075
namd-sw25,sw25,frame00384,-4.06,-5.41288,-4.736
namd-sw25,sw25,frame00210,-4.63,-5.96405,-5.297
namd-sw25,sw25,frame00267,-6.04,-6.28211,-6.161
namd-sw25,sw25,frame00289,-5.14,-6.25686,-5.698
namd-sw25,sw25,frame00554,-4.5,-5.27258,-4.886
namd-sw25,sw25,frame00979,0.83,-0.07741,0.376
namd-sw25,sw25,frame00523,-5.12,-5.32794,-5.224
namd-sw25,sw25,frame00803,-3.59,-4.76546,-4.178
namd-sw25,sw25,frame00459,-4.04,-5.52853,-4.784
namd-sw25,sw25,frame00997,-1.31,-1.66212,-1.486
namd-sw25,sw25,frame00874,-3.71,-4.75663,-4.233
namd-sw25,sw25,frame01231,0.16,0.0,0.08
namd-sw25,sw25,frame01246,0.24,0.0,0.12
namd-sw25,sw25,frame00164,-6.07,-7.01308,-6.542
namd-sw25,sw25,frame00113,-5.03,-6.15089,-5.59
namd-sw25,sw25,frame00087,-5.01,-6.27766,-5.644
namd-sw25,sw25,frame00069,-5.19,-5.49622,-5.343
namd-sw25,sw25,frame01795,0.22,0.0,0.11
namd-sw25,sw25,frame01601,0.17,0.0,0.085
namd-sw25,sw25,frame01676,0.25,0.0,0.125
namd-sw25,sw25,frame01698,0.18,0.0,0.09
namd-sw25,sw25,frame00119,-5.26,-6.30534,-5.783
namd-sw25,sw25,frame00180,-6.79,-7.29686,-7.043
namd-sw25,sw25,frame00014,-3.9,-5.5764,-4.738
namd-sw25,sw25,frame00063,-5.79,-7.02153,-6.406
namd-sw25,sw25,frame01771,0.19,0.0,0.095
namd-sw25,sw25,frame01706,0.26,0.0,0.13
namd-sw25,sw25,frame01692,0.14,0.0,0.07
namd-sw25,sw25,frame00973,0.18,0.0,0.09
namd-sw25,sw25,frame00529,-5.65,-5.82094,-5.735
namd-sw25,sw25,frame00890,-2.98,-3.26797,-3.124
namd-sw25,sw25,frame00904,-0.99,-1.37644,-1.183
namd-sw25,sw25,frame00424,-5.0,-6.29177,-5.646
namd-sw25,sw25,frame00809,-2.64,-3.65212,-3.146
namd-sw25,sw25,frame00453,-3.9,-5.18573,-4.543
namd-sw25,sw25,frame01341,0.24,0.0,0.12
namd-sw25,sw25,frame01336,0.25,0.0,0.125
namd-sw25,sw25,frame00698,-4.84,-4.61894,-4.729
namd-sw25,sw25,frame00676,-4.85,-4.65124,-4.751
namd-sw25,sw25,frame00795,-4.35,-5.07202,-4.711
namd-sw25,sw25,frame00601,-5.7,-6.39822,-6.049
namd-sw25,sw25,frame01069,0.17,0.0,0.085
namd-sw25,sw25,frame01113,0.16,0.0,0.08
